,is_installed,is_renting,legacy_id,station_id,num_bikes_available,num_ebikes_available,num_docks_disabled,is_returning,eightd_has_available_keys,station_status,num_bikes_disabled,num_docks_available,last_reported,eightd_active_station_services,valet,starttime,timestamp,demand,supply
0,1,1,72,72,31,3,0,1,False,active,0,24,1605279466,,,1605279595,1605279595,2,0
1,1,1,79,79,26,0,0,1,False,active,1,6,1605278710,,,1605279595,1605279595,2,0
2,1,1,82,82,24,0,0,1,False,active,0,3,1605276183,,,1605279595,1605279595,0,0
3,1,1,83,83,43,0,0,1,False,active,0,19,1605276792,,,1605279595,1605279595,0,1
4,0,0,116,116,0,0,0,0,False,out_of_service,0,0,86400,,,1605279595,1605279595,0,0
5,1,1,119,119,42,0,0,1,False,active,0,11,1605277188,,,1605279595,1605279595,0,1
6,1,1,120,120,4,0,0,1,False,active,0,15,1605277532,,,1605279595,1605279595,0,0
7,1,1,127,127,21,0,0,1,False,active,0,10,1605279443,,,1605279595,1605279595,0,2
8,1,1,128,128,31,5,0,1,False,active,0,25,1605278894,,,1605279595,1605279595,0,1
9,1,1,143,143,9,0,0,1,False,active,0,15,1605279471,,,1605279595,1605279595,1,0
10,1,1,144,144,54,0,0,1,False,active,1,3,1605275276,,,1605279595,1605279595,0,0
11,1,1,146,146,31,0,0,1,False,active,0,8,1605279031,,,1605279595,1605279595,1,0
12,1,1,150,150,30,1,0,1,False,active,0,25,1605279543,,,1605279595,1605279595,0,2
13,1,1,151,151,12,1,0,1,True,active,1,20,1605279580,,,1605279595,1605279595,0,3
14,1,1,152,152,46,3,0,1,False,active,1,2,1605278421,,,1605279595,1605279595,0,0
15,1,1,157,157,15,1,0,1,False,active,1,7,1605279124,,,1605279595,1605279595,0,1
16,1,1,161,161,21,2,0,1,False,active,3,11,1605278965,,,1605279595,1605279595,0,2
17,1,1,164,164,20,4,0,1,False,active,2,25,1605278611,,,1605279595,1605279595,0,0
18,1,1,168,168,32,1,0,1,False,active,1,14,1605279492,,,1605279595,1605279595,2,0
19,1,1,173,173,41,2,0,1,False,active,0,29,1605279196,,,1605279595,1605279595,0,0
20,1,1,174,174,24,3,0,1,False,active,0,11,1605278846,,,1605279595,1605279595,2,0
21,1,1,212,212,50,2,0,1,False,active,3,7,1605278623,,,1605279595,1605279595,0,2
22,1,1,216,216,15,6,0,1,False,active,0,22,1605275819,,,1605279595,1605279595,0,0
23,1,1,217,217,29,0,0,1,False,active,1,9,1605277235,,,1605279595,1605279595,1,0
24,1,1,223,223,18,0,0,1,False,active,1,14,1605279119,,,1605279595,1605279595,2,0
25,1,1,224,224,5,0,0,1,True,active,0,25,1605277124,,,1605279595,1605279595,1,0
26,1,1,228,228,36,0,2,1,False,active,0,17,1605276584,,,1605279595,1605279595,0,0
27,1,1,229,229,21,4,0,1,False,active,1,1,1605279361,,,1605279595,1605279595,0,1
28,1,0,236,236,0,0,0,0,False,active,0,0,86400,,,1605279595,1605279595,0,0
29,1,1,237,237,11,2,0,1,False,active,2,26,1605279559,,,1605279595,1605279595,0,3
30,1,1,238,238,11,0,0,1,False,active,0,20,1605279324,,,1605279595,1605279595,2,0
31,1,1,239,239,18,2,0,1,False,active,1,12,1605277107,,,1605279595,1605279595,1,0
32,1,1,241,241,9,1,0,1,False,active,1,13,1605277829,,,1605279595,1605279595,0,1
33,1,1,242,242,43,1,0,1,False,active,0,3,1605279465,,,1605279595,1605279595,3,0
34,1,1,244,244,2,1,0,1,False,active,1,28,1605279166,,,1605279595,1605279595,0,1
35,1,1,245,245,8,0,0,1,False,active,0,15,1605278837,,,1605279595,1605279595,1,0
36,1,1,247,247,31,0,0,1,False,active,2,22,1605279240,,,1605279595,1605279595,0,0
37,1,1,248,248,87,4,0,1,False,active,0,12,1605279000,,,1605279595,1605279595,0,1
38,1,1,249,249,17,0,0,1,False,active,0,10,1605278593,,,1605279595,1605279595,0,0
39,1,1,250,250,24,1,0,1,False,active,2,14,1605279058,,,1605279595,1605279595,6,0
40,1,1,251,251,14,0,0,1,False,active,1,12,1605279305,,,1605279595,1605279595,0,0
41,1,1,252,252,29,2,0,1,False,active,0,4,1605277692,,,1605279595,1605279595,0,1
42,1,1,254,254,26,4,0,1,False,active,4,17,1605279418,,,1605279595,1605279595,0,4
43,1,1,257,257,38,2,0,1,False,active,0,1,1605279372,,,1605279595,1605279595,1,0
44,1,1,258,258,1,1,0,1,False,active,4,18,1605278994,,,1605279595,1605279595,0,1
45,1,1,259,259,35,2,0,1,False,active,0,4,1605279071,,,1605279595,1605279595,1,0
46,1,1,260,260,21,3,0,1,False,active,1,11,1605278389,,,1605279595,1605279595,1,0
47,1,1,261,261,20,0,0,1,False,active,0,21,1605272866,,,1605279595,1605279595,1,0
48,1,1,262,262,6,0,0,1,False,active,0,18,1605276986,,,1605279595,1605279595,0,1
49,1,1,264,264,25,0,0,1,False,active,0,2,1605279513,,,1605279595,1605279595,0,3
50,1,1,265,265,19,0,0,1,False,active,0,16,1605278086,,,1605279595,1605279595,0,2
51,1,1,267,267,27,1,0,1,False,active,1,42,1605279217,,,1605279595,1605279595,3,0
52,1,1,268,268,26,4,0,1,False,active,1,0,1605278170,,,1605279595,1605279595,0,2
53,1,1,270,270,1,0,0,1,False,active,0,22,1605276875,,,1605279595,1605279595,0,1
54,1,1,274,274,13,0,0,1,False,active,0,18,1605278579,,,1605279595,1605279595,0,1
55,1,1,275,275,4,1,0,1,False,active,0,15,1605279266,,,1605279595,1605279595,0,0
56,1,1,276,276,6,0,0,1,False,active,1,18,1605279479,,,1605279595,1605279595,0,0
57,1,1,278,278,11,3,0,1,False,active,0,8,1605273579,,,1605279595,1605279595,0,1
58,0,0,280,280,0,0,0,0,False,out_of_service,0,0,86400,,,1605279595,1605279595,0,0
59,1,1,281,281,45,2,0,1,True,active,1,20,1605279577,,,1605279595,1605279595,3,0
60,1,1,282,282,11,0,0,1,False,active,0,16,1605277920,,,1605279595,1605279595,0,2
61,1,1,284,284,34,1,0,1,False,active,0,17,1605279334,,,1605279595,1605279595,0,2
62,1,1,285,285,38,3,0,1,True,active,0,15,1605279503,,,1605279595,1605279595,0,7
63,1,1,289,289,10,0,0,1,False,active,0,9,1605276054,,,1605279595,1605279595,0,0
64,1,1,291,291,12,0,0,1,False,active,0,8,1605278549,,,1605279595,1605279595,0,2
65,1,1,293,293,41,0,0,1,False,active,0,13,1605279463,,,1605279595,1605279595,0,1
66,1,1,295,295,17,0,0,1,False,active,1,6,1605279485,,,1605279595,1605279595,0,0
67,1,0,297,297,42,6,0,0,False,active,1,34,1605279049,,,1605279595,1605279595,0,1
68,1,1,298,298,7,1,0,1,False,active,0,28,1605279356,,,1605279595,1605279595,1,0
69,1,1,301,301,31,0,0,1,False,active,0,27,1605278448,,,1605279595,1605279595,0,3
70,1,1,302,302,29,8,0,1,False,active,3,5,1605278464,,,1605279595,1605279595,0,0
71,1,1,303,303,65,2,0,1,False,active,2,0,1605279425,,,1605279595,1605279595,0,22
72,1,1,304,304,30,8,26,1,False,active,0,0,1605279444,[{'id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c'}],"{'dock_blocked_count': 26, 'off_dock_count': 2, 'station_id': '66db6da2-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_capacity': 70, 'valet_revision': 8709, 'region': 'BKN'}",1605279595,1605279595,0,0
73,1,1,305,305,14,2,0,1,False,active,3,16,1605279556,,,1605279595,1605279595,2,0
74,1,1,307,307,25,1,0,1,False,active,1,4,1605279223,,,1605279595,1605279595,1,0
75,1,1,308,308,45,2,0,1,False,active,2,1,1605279410,,,1605279595,1605279595,1,0
76,1,1,309,309,38,6,0,1,False,active,0,3,1605278262,,,1605279595,1605279595,0,3
77,1,1,310,310,58,0,0,1,False,active,1,7,1605276657,,,1605279595,1605279595,2,0
78,1,1,311,311,22,1,0,1,False,active,2,7,1605279455,,,1605279595,1605279595,0,2
79,1,1,312,312,26,0,0,1,False,active,1,6,1605279454,,,1605279595,1605279595,2,0
80,1,1,313,313,53,4,0,1,False,active,0,2,1605278676,,,1605279595,1605279595,2,0
81,1,1,315,315,23,3,0,1,False,active,4,2,1605276898,,,1605279595,1605279595,0,0
82,1,0,316,316,39,8,0,0,False,active,0,4,1605240530,,,1605279595,1605279595,0,0
83,1,1,317,317,24,1,0,1,False,active,0,30,1605279208,,,1605279595,1605279595,0,4
84,1,1,319,319,13,3,0,1,False,active,0,20,1605279439,,,1605279595,1605279595,0,1
85,1,1,320,320,26,1,0,1,False,active,0,13,1605279556,,,1605279595,1605279595,0,1
86,1,1,321,321,24,0,0,1,False,active,1,14,1605277960,,,1605279595,1605279595,0,1
87,1,1,323,323,35,0,0,1,False,active,0,4,1605278881,,,1605279595,1605279595,1,0
88,1,1,324,324,74,1,0,1,False,active,0,0,1605273367,,,1605279595,1605279595,0,1
89,1,0,325,325,34,6,0,0,False,active,1,0,1605279051,,,1605279595,1605279595,0,0
90,1,1,326,326,10,0,0,1,False,active,0,31,1605277021,,,1605279595,1605279595,0,0
91,1,1,327,327,22,0,0,1,True,active,1,16,1605277901,,,1605279595,1605279595,1,0
92,1,1,328,328,27,0,0,1,False,active,3,5,1605279465,,,1605279595,1605279595,3,0
93,1,1,330,330,18,1,0,1,False,active,1,20,1605278230,,,1605279595,1605279595,3,0
94,1,1,331,331,10,0,0,1,False,active,1,16,1605279544,,,1605279595,1605279595,0,0
95,1,1,332,332,15,0,0,1,False,active,1,20,1605279138,,,1605279595,1605279595,1,0
96,1,1,334,334,25,1,0,1,False,active,0,6,1605279062,,,1605279595,1605279595,0,1
97,1,1,335,335,27,2,0,1,False,active,0,0,1605277604,,,1605279595,1605279595,0,0
98,1,1,336,336,23,0,0,1,False,active,0,13,1605277880,,,1605279595,1605279595,0,1
99,1,1,340,340,24,2,0,1,False,active,1,2,1605276913,,,1605279595,1605279595,1,0
100,1,1,341,341,18,0,0,1,False,active,0,1,1605278655,,,1605279595,1605279595,0,0
101,1,1,342,342,20,0,1,1,False,active,0,8,1605279325,,,1605279595,1605279595,0,1
102,1,1,343,343,22,2,0,1,False,active,0,1,1605276993,,,1605279595,1605279595,0,1
103,1,1,344,344,3,1,0,1,False,active,3,17,1605279414,,,1605279595,1605279595,1,0
104,1,1,346,346,12,2,0,1,False,active,2,13,1605279486,,,1605279595,1605279595,0,2
105,1,1,347,347,51,12,0,1,False,active,1,2,1605279459,,,1605279595,1605279595,2,0
106,1,1,349,349,33,0,0,1,False,active,1,27,1605279486,,,1605279595,1605279595,0,2
107,1,1,350,350,33,5,1,1,False,active,1,12,1605278793,,,1605279595,1605279595,0,1
108,1,1,351,351,38,0,0,1,False,active,0,1,1605276689,,,1605279595,1605279595,0,1
109,1,1,353,353,0,0,0,1,False,active,1,26,1605277793,,,1605279595,1605279595,1,0
110,1,1,354,354,7,0,0,1,False,active,0,40,1605277030,,,1605279595,1605279595,0,1
111,1,1,355,355,24,1,0,1,False,active,2,17,1605279132,,,1605279595,1605279595,4,0
112,1,1,356,356,16,0,0,1,False,active,0,7,1605279226,,,1605279595,1605279595,2,0
113,1,0,358,358,48,10,30,0,False,active,2,0,1605275729,[{'id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c'}],"{'dock_blocked_count': 30, 'off_dock_count': 6, 'station_id': '66dbc8f5-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_capacity': 70, 'valet_revision': 921, 'region': 'BKN'}",1605279595,1605279595,0,0
114,1,1,359,359,41,12,0,1,False,active,4,33,1605278898,,,1605279595,1605279595,2,0
115,1,1,360,360,17,2,0,1,False,active,1,21,1605279397,,,1605279595,1605279595,1,0
116,1,1,361,361,68,0,0,1,False,active,2,9,1605279471,,,1605279595,1605279595,0,0
117,1,1,362,362,38,3,0,1,False,active,0,19,1605277919,,,1605279595,1605279595,0,0
118,0,0,363,363,0,0,0,0,False,out_of_service,0,3,1604843856,,,1605279595,1605279595,0,0
119,1,1,364,364,1,0,0,1,False,active,0,26,1605277256,,,1605279595,1605279595,0,1
120,1,1,366,366,2,1,0,1,False,active,1,30,1605279275,,,1605279595,1605279595,0,1
121,1,1,367,367,19,2,0,1,False,active,1,23,1605279074,,,1605279595,1605279595,0,0
122,1,1,368,368,21,1,2,1,False,active,4,20,1605279069,,,1605279595,1605279595,0,4
123,1,1,369,369,41,0,0,1,False,active,0,35,1605278901,,,1605279595,1605279595,0,2
124,1,1,372,372,8,0,0,1,False,active,0,19,1605277921,,,1605279595,1605279595,0,0
125,1,1,373,373,7,0,0,1,False,active,0,12,1605279289,,,1605279595,1605279595,0,1
126,1,1,376,376,30,3,0,1,False,active,0,12,1605279318,,,1605279595,1605279595,0,1
127,1,1,377,377,33,3,0,1,False,active,0,15,1605277010,,,1605279595,1605279595,1,0
128,1,1,379,379,22,1,0,1,False,active,2,32,1605279535,,,1605279595,1605279595,0,1
129,1,1,380,380,13,0,0,1,False,active,3,26,1605279481,,,1605279595,1605279595,0,3
130,1,1,383,383,22,0,1,1,False,active,0,16,1605278191,,,1605279595,1605279595,1,0
131,1,1,385,385,1,1,0,1,False,active,0,28,1605279437,,,1605279595,1605279595,0,1
132,1,1,386,386,76,2,0,1,False,active,0,6,1605279521,,,1605279595,1605279595,0,0
133,1,1,387,387,19,2,0,1,False,active,1,19,1605279540,,,1605279595,1605279595,3,0
134,1,1,388,388,17,10,0,1,False,active,2,16,1605279169,,,1605279595,1605279595,5,0
135,1,1,389,389,5,0,0,1,False,active,0,22,1605279458,,,1605279595,1605279595,0,0
136,1,1,390,390,23,0,0,1,False,active,0,8,1605278801,,,1605279595,1605279595,0,0
137,1,1,391,391,0,0,0,1,False,active,0,0,86400,,,1605279595,1605279595,0,0
138,1,1,392,392,30,0,0,1,False,active,0,5,1605277351,,,1605279595,1605279595,0,0
139,1,1,393,393,9,0,0,1,False,active,0,28,1605278682,,,1605279595,1605279595,11,0
140,0,0,394,394,0,0,0,0,False,out_of_service,0,0,86400,,,1605279595,1605279595,0,0
141,1,1,396,396,9,1,0,1,False,active,0,16,1605277766,,,1605279595,1605279595,0,2
142,1,1,397,397,5,0,0,1,False,active,1,69,1605276277,,,1605279595,1605279595,0,1
143,1,1,398,398,21,0,0,1,False,active,0,10,1605277205,,,1605279595,1605279595,0,0
144,1,1,399,399,7,1,0,1,False,active,2,30,1605278903,,,1605279595,1605279595,0,0
145,1,1,400,400,5,1,1,1,False,active,0,9,1605272391,,,1605279595,1605279595,0,2
146,1,1,401,401,21,0,0,1,False,active,3,18,1605278613,,,1605279595,1605279595,5,0
147,1,0,402,402,38,11,0,0,False,active,1,0,1605279582,,,1605279595,1605279595,0,0
148,1,1,403,403,14,0,0,1,False,active,0,17,1605278953,,,1605279595,1605279595,2,0
149,1,1,405,405,35,4,0,1,False,active,1,15,1605278831,,,1605279595,1605279595,2,0
150,1,0,406,406,9,2,0,0,False,active,1,10,1605264770,,,1605279595,1605279595,2,0
151,1,1,408,408,17,0,0,1,False,active,2,4,1605274435,,,1605279595,1605279595,1,0
152,1,1,410,410,3,1,0,1,False,active,4,38,1605279411,,,1605279595,1605279595,0,1
153,1,1,411,411,11,0,0,1,False,active,0,20,1605279543,,,1605279595,1605279595,0,3
154,1,1,412,412,27,3,0,1,False,active,1,1,1605279443,,,1605279595,1605279595,0,0
155,1,1,415,415,19,1,0,1,False,active,1,26,1605278671,,,1605279595,1605279595,0,6
156,1,1,416,416,3,0,0,1,False,active,0,28,1605278277,,,1605279595,1605279595,0,0
157,1,1,417,417,6,0,0,1,False,active,0,19,1605279301,,,1605279595,1605279595,3,0
158,1,1,418,418,31,0,0,1,False,active,0,6,1605274088,,,1605279595,1605279595,0,0
159,1,1,419,419,1,0,0,1,False,active,0,22,1605275043,,,1605279595,1605279595,0,0
160,1,1,420,420,0,0,0,1,False,active,1,50,1605277358,,,1605279595,1605279595,0,0
161,1,1,421,421,4,0,0,1,False,active,1,14,1605278626,,,1605279595,1605279595,1,0
162,1,1,422,422,51,34,0,1,False,active,2,25,1605279368,,,1605279595,1605279595,0,0
163,1,1,423,423,14,0,0,1,False,active,1,12,1605279052,,,1605279595,1605279595,0,3
164,1,1,426,426,11,2,30,1,True,active,0,0,1605279505,[{'id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c'}],"{'dock_blocked_count': 30, 'off_dock_count': 2, 'station_id': '66dc0e99-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_capacity': 60, 'valet_revision': 1613, 'region': 'BKN'}",1605279595,1605279595,2,0
165,1,1,427,427,40,3,0,1,False,active,1,6,1605277175,,,1605279595,1605279595,0,0
166,1,1,432,432,11,0,0,1,False,active,0,20,1605279507,,,1605279595,1605279595,0,3
167,1,1,434,434,44,0,0,1,False,active,1,15,1605277821,,,1605279595,1605279595,1,0
168,1,1,435,435,24,0,0,1,False,active,0,26,1605279225,,,1605279595,1605279595,6,0
169,1,1,436,436,1,1,0,1,False,active,0,26,1605279529,,,1605279595,1605279595,0,1
170,1,1,437,437,7,3,0,1,False,active,0,17,1605279370,,,1605279595,1605279595,0,1
171,1,1,438,438,36,1,0,1,False,active,1,10,1605278608,,,1605279595,1605279595,0,2
172,1,1,439,439,6,1,0,1,False,active,0,37,1605279275,,,1605279595,1605279595,0,3
173,1,1,440,440,13,4,0,1,False,active,0,19,1605277714,,,1605279595,1605279595,0,0
174,1,1,442,442,25,0,0,1,False,active,0,26,1605279556,,,1605279595,1605279595,3,0
175,1,1,443,443,2,1,0,1,False,active,0,21,1605279231,,,1605279595,1605279595,0,0
176,1,1,445,445,43,0,0,1,False,active,0,37,1605279463,,,1605279595,1605279595,0,3
177,1,1,446,446,7,0,0,1,False,active,1,71,1605279584,,,1605279595,1605279595,0,5
178,1,1,447,447,16,0,1,1,False,active,1,13,1605279303,,,1605279595,1605279595,1,0
179,1,1,448,448,9,2,0,1,False,active,0,18,1605279145,,,1605279595,1605279595,0,3
180,1,1,450,450,21,2,0,1,False,active,2,44,1605279205,,,1605279595,1605279595,5,0
181,1,1,453,453,56,2,0,1,False,active,2,8,1605278970,,,1605279595,1605279595,1,0
182,1,1,454,454,4,0,0,1,False,active,2,29,1605277874,,,1605279595,1605279595,0,1
183,1,1,455,455,10,2,0,1,False,active,1,48,1605279105,,,1605279595,1605279595,1,0
184,1,1,456,456,24,19,34,1,False,active,2,0,1605278883,[{'id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c'}],"{'dock_blocked_count': 34, 'off_dock_count': 1, 'station_id': '66dc21d4-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_capacity': 30, 'valet_revision': 1301, 'region': 'BKN'}",1605279595,1605279595,1,0
185,1,1,457,457,33,1,0,1,False,active,2,44,1605278542,,,1605279595,1605279595,5,0
186,1,1,458,458,15,3,0,1,False,active,1,15,1605279185,,,1605279595,1605279595,5,0
187,1,1,460,460,8,0,0,1,False,active,1,16,1605278055,,,1605279595,1605279595,0,1
188,1,1,461,461,23,0,0,1,False,active,0,33,1605279568,,,1605279595,1605279595,0,4
189,1,1,462,462,47,0,0,1,False,active,0,30,1605278621,,,1605279595,1605279595,1,0
190,1,1,464,464,4,2,1,1,False,active,0,48,1605279189,,,1605279595,1605279595,2,0
191,1,1,465,465,19,3,0,1,False,active,0,20,1605279459,,,1605279595,1605279595,2,0
192,1,1,466,466,6,1,8,1,False,active,2,19,1605279300,,,1605279595,1605279595,1,0
193,1,1,467,467,30,1,0,1,False,active,1,3,1605278310,,,1605279595,1605279595,0,2
194,1,1,468,468,24,1,0,1,False,active,2,39,1605279582,,,1605279595,1605279595,0,1
195,1,1,469,469,8,1,0,1,False,active,0,49,1605278998,,,1605279595,1605279595,0,0
196,1,1,470,470,61,2,0,1,False,active,0,11,1605279255,,,1605279595,1605279595,0,1
197,1,1,471,471,16,1,0,1,False,active,1,14,1605278877,,,1605279595,1605279595,1,0
198,1,1,472,472,8,1,0,1,False,active,2,45,1605279580,,,1605279595,1605279595,0,4
199,1,1,473,473,51,0,0,1,False,active,1,12,1605279108,,,1605279595,1605279595,1,0
200,1,1,474,474,28,2,0,1,False,active,2,26,1605278906,,,1605279595,1605279595,0,1
201,1,1,476,476,45,0,0,1,False,active,3,17,1605279211,,,1605279595,1605279595,1,0
202,1,1,477,477,24,2,1,1,False,active,0,46,1605278045,,,1605279595,1605279595,0,6
203,1,1,478,478,22,0,0,1,False,active,2,13,1605279480,,,1605279595,1605279595,0,7
204,1,1,479,479,2,1,0,1,False,active,0,29,1605279023,,,1605279595,1605279595,1,0
205,1,1,480,480,14,5,0,1,False,active,0,15,1605279454,,,1605279595,1605279595,0,4
206,1,0,481,481,13,4,0,0,False,active,1,11,1605276953,,,1605279595,1605279595,0,0
207,1,1,482,482,69,1,0,1,False,active,1,8,1605279470,,,1605279595,1605279595,2,0
208,1,1,483,483,6,1,0,1,False,active,1,27,1605279488,,,1605279595,1605279595,0,0
209,1,1,484,484,29,6,0,1,False,active,2,15,1605278224,,,1605279595,1605279595,0,0
210,1,0,485,485,1,0,0,0,False,active,0,39,1605249787,,,1605279595,1605279595,0,0
211,1,1,486,486,23,2,0,1,False,active,1,17,1605278568,,,1605279595,1605279595,1,0
212,1,1,487,487,16,1,0,1,False,active,2,17,1605279406,,,1605279595,1605279595,0,4
213,1,1,489,489,29,1,0,1,False,active,3,17,1605278929,,,1605279595,1605279595,0,0
214,1,1,490,490,17,5,0,1,False,active,3,46,1605279574,,,1605279595,1605279595,12,0
215,1,1,492,492,10,0,1,1,False,active,1,56,1605279463,,,1605279595,1605279595,0,3
216,1,0,493,493,0,0,0,0,False,active,0,0,86400,,,1605279595,1605279595,0,0
217,1,1,494,494,47,0,0,1,False,active,0,19,1605278674,,,1605279595,1605279595,0,0
218,1,1,495,495,28,0,0,1,False,active,0,11,1605279193,,,1605279595,1605279595,2,0
219,1,1,496,496,55,4,0,1,False,active,2,8,1605279540,,,1605279595,1605279595,0,3
220,1,1,497,497,35,1,0,1,False,active,2,29,1605279558,,,1605279595,1605279595,3,0
221,1,1,499,499,21,2,0,1,True,active,0,15,1605278957,,,1605279595,1605279595,0,1
222,1,1,500,500,34,1,0,1,False,active,0,18,1605279547,,,1605279595,1605279595,1,0
223,1,1,501,501,38,2,0,1,False,active,2,43,1605279273,,,1605279595,1605279595,4,0
224,1,1,502,502,25,0,0,1,False,active,1,10,1605278361,,,1605279595,1605279595,0,2
225,1,1,503,503,20,4,0,1,False,active,0,11,1605279327,,,1605279595,1605279595,3,0
226,1,1,504,504,37,1,0,1,False,active,0,17,1605278784,,,1605279595,1605279595,1,0
227,1,1,505,505,30,0,0,1,False,active,0,22,1605278778,,,1605279595,1605279595,0,3
228,1,1,507,507,31,1,0,1,False,active,1,13,1605279391,,,1605279595,1605279595,0,1
229,1,1,508,508,14,1,0,1,False,active,0,11,1605279509,,,1605279595,1605279595,1,0
230,1,1,509,509,38,0,0,1,False,active,1,22,1605279501,,,1605279595,1605279595,3,0
231,1,0,510,510,25,0,0,0,False,active,6,24,1605245717,,,1605279595,1605279595,0,0
232,1,1,513,513,9,1,0,1,False,active,2,18,1605279261,,,1605279595,1605279595,0,2
233,1,1,514,514,41,1,0,1,True,active,3,8,1605279217,,,1605279595,1605279595,0,0
234,1,1,515,515,30,1,0,1,False,active,0,49,1605279559,,,1605279595,1605279595,0,0
235,1,1,516,516,19,1,0,1,False,active,3,9,1605276224,,,1605279595,1605279595,0,1
236,1,1,517,517,14,3,0,1,False,active,4,51,1605279385,,,1605279595,1605279595,0,4
237,1,1,519,519,46,1,0,1,False,active,2,21,1605279476,,,1605279595,1605279595,0,3
238,1,1,522,522,37,1,0,1,False,active,0,14,1605278326,,,1605279595,1605279595,0,0
239,1,1,525,525,28,9,0,1,False,active,0,28,1605279163,,,1605279595,1605279595,0,1
240,1,1,526,526,8,1,0,1,False,active,0,32,1605279458,,,1605279595,1605279595,3,0
241,1,1,528,528,29,0,0,1,False,active,4,6,1605278313,,,1605279595,1605279595,2,0
242,1,1,529,529,8,0,0,1,False,active,0,33,1605279579,,,1605279595,1605279595,1,0
243,1,1,530,530,21,3,0,1,False,active,0,3,1605277197,,,1605279595,1605279595,1,0
244,1,1,531,531,57,2,0,1,False,active,0,3,1605279059,,,1605279595,1605279595,0,1
245,1,1,532,532,22,0,0,1,False,active,3,18,1605278160,,,1605279595,1605279595,0,1
246,1,1,533,533,19,4,0,1,False,active,1,26,1605279465,,,1605279595,1605279595,1,0
247,1,1,534,534,29,1,0,1,False,active,2,0,1605276679,,,1605279595,1605279595,0,0
248,1,1,536,536,23,2,0,1,False,active,1,4,1605279476,,,1605279595,1605279595,0,0
249,1,1,539,539,19,0,0,1,False,active,1,11,1605278493,,,1605279595,1605279595,0,0
250,1,1,540,540,25,2,0,1,False,active,0,29,1605279260,,,1605279595,1605279595,1,0
251,1,1,545,545,27,1,0,1,False,active,0,0,1605278924,,,1605279595,1605279595,0,1
252,1,1,546,546,19,4,0,1,False,active,2,24,1605279545,,,1605279595,1605279595,0,3
253,1,1,2000,2000,42,4,0,1,False,active,0,15,1605279201,,,1605279595,1605279595,0,1
254,1,1,2002,2002,18,0,0,1,False,active,3,6,1605277887,,,1605279595,1605279595,0,1
255,1,1,2003,2003,20,1,0,1,False,active,1,33,1605279572,,,1605279595,1605279595,3,0
256,1,1,2005,2005,12,2,0,1,False,active,0,0,1605274621,,,1605279595,1605279595,0,0
257,1,1,2006,2006,38,3,2,1,True,active,0,9,1605279579,,,1605279595,1605279595,3,0
258,1,1,2008,2008,14,2,0,1,True,active,2,8,1605276964,,,1605279595,1605279595,1,0
259,1,1,2009,2009,24,0,0,1,False,active,3,8,1605278366,,,1605279595,1605279595,0,0
260,1,1,2010,2010,47,2,0,1,False,active,0,18,1605279443,,,1605279595,1605279595,4,0
261,1,1,2012,2012,21,9,18,1,False,active,1,0,1605279195,[{'id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c'}],"{'dock_blocked_count': 18, 'off_dock_count': 9, 'station_id': '66dc9223-0aca-11e7-82f6-3863bb44ef7c', 'active': True, 'off_dock_capacity': 70, 'valet_revision': 1290, 'region': 'BKN'}",1605279595,1605279595,0,0
262,1,1,2017,2017,4,0,0,1,False,active,1,34,1605278642,,,1605279595,1605279595,3,0
263,1,1,2021,2021,6,1,1,1,False,active,0,58,1605276580,,,1605279595,1605279595,0,0
264,1,1,2022,2022,1,0,0,1,False,active,0,32,1605279268,,,1605279595,1605279595,0,0
265,1,1,3016,3016,38,0,0,1,False,active,0,16,1605277138,,,1605279595,1605279595,2,0
266,1,1,3041,3041,19,8,0,1,False,active,0,5,1605274895,,,1605279595,1605279595,0,1
267,1,1,3042,3042,13,4,0,1,False,active,1,5,1605274330,,,1605279595,1605279595,0,0
268,1,1,3043,3043,11,1,0,1,False,active,0,8,1605278120,,,1605279595,1605279595,0,1
269,1,1,3044,3044,11,2,0,1,False,active,0,16,1605279568,,,1605279595,1605279595,0,0
270,1,1,3046,3046,2,0,0,1,False,active,0,17,1605279094,,,1605279595,1605279595,0,0
271,1,1,3047,3047,4,0,0,1,False,active,1,16,1605276369,,,1605279595,1605279595,0,0
272,1,1,3048,3048,4,0,0,1,False,active,0,15,1605272051,,,1605279595,1605279595,0,0
273,1,1,3049,3049,6,1,1,1,False,active,0,11,1605278104,,,1605279595,1605279595,0,2
274,1,1,3050,3050,12,1,0,1,False,active,0,9,1605273924,,,1605279595,1605279595,2,0
275,1,1,3052,3052,5,3,0,1,False,active,1,17,1605279536,,,1605279595,1605279595,0,2
276,1,1,3053,3053,6,3,0,1,False,active,0,17,1605278812,,,1605279595,1605279595,0,2
277,1,1,3054,3054,0,0,0,1,False,active,1,18,1605277506,,,1605279595,1605279595,0,0
278,1,1,3055,3055,0,0,0,1,False,active,0,23,1605276546,,,1605279595,1605279595,0,0
